Count,Text,User,User_location,User Continent,User_verified,fav_count,rt_count,tweet_date
1767,"Check out our 2020 Recruitment Year in Review. Our team has been exceptionally busy this year engaging with diverse, top talent! Regardless of what lies ahead, we will succeed - the #KUBRAway. Apply today! #NowHiring #Hiring #NewYearNewJob #OpentoWork #TechJobs #JoinOurTeam",,,,,,,
1768,"Happy #BoxingDay! I'm excited to #launch my new #app 'Charles Reports.' I've worked hard to build this reflection of my journalistic portfolio. You can #download it on #android & #iOS by following the instructions on the poster below.
#opentowork #mediajobs #news #bbc #itv",,,,,,,
1769,"Hi everyone, I am looking for a new Job and I would appreciate your support, thank you in advance for any connections and opportunities you can offer.
#SeasonGreetings
#OpenToWork
#EndSARS",,,,,,,
1770,"I'm a level, environment, and narrative designer with Vr environment experience looking for my next opportunity in #VR, #gamedevelopment, #gamedesign, or #narrative writing. I'm #opentowork.",,,,,,,
1771,"We're looking for an IT Support Analyst for a 6 Month Term – Potential to Hire.
http://ow.ly/qZgM50CJi7M
#JobSearch #JobOpening #Hiring #NowHiring #Jobs #Careers #Employment #HR #TweetMyJobs #jobposting #career #opentowork #itcareers #itrecruitment #recruitingnow #itprofessionals",,,,,,,
1772,If you didn’t see earlier.  I’m currently open to considering certain job opportunities.  More details on what I’m looking for (and why) can be read here: https://linkedin.com/pulse/have-eli-shaped-role-available-eli-white/… #opentowork,,,,,,,
1773,"Job seekers, there's plenty of CRM job openings!

Birkenstock, Louis Vuitton, Steve Madden, and Harrods are all looking for CRM professionals. Is that you? 

Head over to our CRM Job Board to apply. 

#opentowork #jobhunter #jobseeker #crm",,,,,,,
1774,"Want to be the next CRM Marketing Manager at Amazon EU? Think you have what it takes to be a CRM Manager at L'Oreal?

Head over to our CRM Job Board to apply:
https://hubs.ly/H0CgLtj0

#goodluck #crm #opentowork #jobs #nextjob #nextopportunity #jobboard #crmjobs",,,,,,,
1775,Morning all. We're looking for Field Sales Consultants across the country for a Top 100 Sunday Times company. Worth sharing with friends and family maybe? #opentowork #fieldsales #lookingforwork,,,,,,,
1776,"The last newsletter of 2020 has just been issued. New job listings, an amazing film from 
@stephersclare
 and news on the future development of YouScotThis.

All the very best for the new year and see you in 2021!

https://shoutout.wix.com/so/b9NQfaiQK?languageTag=en&cid=3c839e75-14eb-48ac-b96c-722da46f3fb8#/main… 

#eventprofs #opentowork #businessevents",,,,,,,
1777,"#CTO #jobvacancy shared with my #opentowork network - Chief Technology Officer wanted to join the great team at Softcat plc, posted by and thanks to 
@dylanfe
. https://lnkd.in/dRyBWDn",,,,,,,
1778,The best way to celebrate Christmas Eve when you don't celebrate Christmas Eve is by having some interviews and applying to about 30+ jobs. #opentowork,,,,,,,
1779,"#coding
Lately, I've been working on a personal project to sale to some local businesses and it has currently got me studying up on #PWA and #PushNotifications...
Need to stop procrastinating my media queries
#alwayslearning #codingisfun #womenwhocode #100daysofcode #opentowork",,,,,,,
1780,"We're looking for a Technical Project Manager to join the team, position is remote just has to be in the US: https://clearpathsg.com/why-clearpath/careers/professional-services/technical-project-manager… 
#opentowork",,,,,,,
1781,Letting Your Community Know Youre #OpenToWork – Maggies Story | LinkedIn #SocialMediaMarketing #SMM #LinkedinMarketing #Marketing [Video] http://dlvr.it/Rnd2Zv,,,,,,,
1782,"Attention  #jobseekers who are #opentowork.
 Don't miss out on great job opportunities posted weekly in our community! Join and engage today: https://learningscienceweekly.com/student/catalog",,,,,,,
1783,"I asked the Dean of Big Data 
@schmarzo
 how a company would benefit from bringing him on board!

#opentowork #BigData #DataMonetization",,,,,,,
1784,"We are just starting the second week of eLearning Launch  Camtasia cohort and Nicole A. Smith, M.Ed. is working on a nice sample  #instructionaldesign  #camtasia  #elearning  #edtech #learninganddevelopment #humanresources #opentowork",,,,,,,
1785,Are you a strong communicator with a deep knowledge of #Linux operating systems and network configuration? #ProofpointIsHiring a Sr. Professional Services Consultant to drive and enhance technical relationships with our Federal customers! #OpenToWork http://ow.ly/kYlp50CJhga,,,,,,,
1786,"""His online CV now uses a picture of him taken in a parliamentary committee room with hashtag “#opentowork” superimposed.

Below it, the left-wing MSP says he is open to offers as a “campaign officer, public affairs advisor and communications manager”.",,,,,,,
1787,"#OpenToWork Check out all of my hard work the last year to develop my editorial portfolio. Looking for #sportsjournalism work either as a staff writer, associate editor, digital editor, etc. 
Any advice, connections, or opportunities greatly appreciate!",,,,,,,
1788,"Before 2020 ends, I want to show my support for Indie iOS Developers by retweeting their work. 

If you have any iOS App to showcase, reply to this tweet with an info.

Huge respect to every Indie Developer! 
#SupportIndieDevelopers #Indie #iOS #iOSDeveloper #iOSDev #Apple",,,,,,,
1789,"I am an #indie #openToWork #iOSDev, and I have built 
@MasterlistApp
, a task manager combined with focus timer, time log, performance charts, and stats. Privacy-friendly. App Store: http://apple.co/2WktOf7 Thanks for sharing!",,,,,,,
1790,"More time I spend on 
@TikTok
, the more I learn: home remodeling to cooking, beauty, & beyond. And job application tips!

Sharing for those also #opentowork: upload resume to http://jobscan.co & make sure it matches 60%+ to the job description. 
 https://tiktok.com/@professionalpersona/video/6903576482946338050…",,,,,,,
1791,Whew...finished a sort-of follow up interview...not working is exhausting... #diligencediva #jobsearchrockstar,,,,,,,
1792,"I feel ya girl! I’ve been in bed for almost 30 minutes, ready to crash! Spending the day doing interviews is exhausting! We are going to find something soon! #opentowork #avtweeps",,,,,,,
1793,"Does anyone in the Dallas Fort-Worth Area...Plano, Frisco etc... need an asset for their team?:)
 I am ready to go above & beyond #CyberSecurityEngineer #OpenToWork #InfoSec #Careers",,,,,,,
1794,"A huge well done to our HR Recruitment Team, who last night won Gold at the In-House Recruitment Awards (IHA) 2020 for ‘The Newcomer Team’! https://bit.ly/3gEql3F
Thank you also to our partner Eploy #Careers #Skills #Teamwork #Opentowork #Jobs #Apprentices #PowerofSunbelt #Eploy",,,,,,,
1795,"Looking for a stocking stuffer? Consider this book from 
@KevinIwamoto
. #PersonalBranding is critically important to anyone #OpenToWork right now. I can say it’s helped me tremendously! Not only is he he “Godfather of SMM,” Kevin ha…https://lnkd.in/ea9A9ph https://lnkd.in/ezEaanb",,,,,,,
1796,Linkedin is becoming extremely spammy. Even the #opentowork badge looks spammy. I hope Linkedin doesn't lose its usefulness because of a poor user experience.,,,,,,,
1797,"Could you be our new Head of Development? We're looking for someone to implement the Centre’s fundraising strategy + cultivate relationships with potential investors. Visit our website to see the full details + apply: https://homelessnessimpact.org/jobs

#vacancy #opentowork #jobsearch #job",,,,,,,
1798,Who do you know that would love to join our team?  #TeamSunbelt is currently recruiting for over 50 new apprentices across the UK - take a look at https://careers.sunbeltrentals.co.uk #apprentice #apprenticeship #skills #careers #opentowork #training #earnwhileyoulearn #PowerofSunbelt,,,,,,,
1799,"Are you #Opentowork in an MNC Organisation based out of #Pune location ?

We are looking to hire for our client the below-mentioned open roles,  If you feel you have the skills click on the link and apply directly & our team will connect with you...

Tran…",,,,,,,
1800,We are expanding our International team and looking for a Support Co-ordinator! To find out more about this newly created role please visit: https://pallex.co.uk/vacancies/international-support-co-ordinator/… #teamplx #leicesterjobs #opentowork #Leicester,,,,,,,
1801,"Top 10 Job Search Websites 2021 (Plus Bonus) https://youtu.be/ZLIUEEB-cpM via 
@YouTube
 #Careeradvice #opentowork #job #JobSearch #jobseekers #JobSeekersSA #LinkedIn #careers #career #CareerOpportunities #careertips #JobOpenings",,,,,,,
1802,"Social Media for Jobseekers! Do you need to be on social media? Which platforms are essential for jobseekers? Should you use the #OpenToWork hashtag and frame? How do you cope with rejection and so much more.  #WorkInPublishing

https://bookcareers.com/social-media-jobseekers/…",,,,,,,
1803,"#Hiring Assignment Editor - Washington, DC. Ideal Candidates must have Local and Network Exp. 2yrs of newsroom, television, broadcast or equivalent exp. This is an As-Needed Freelance role. Candidates must be local to the DMV area. #applytoday http://ow.ly/IZVP50CWb7q
#opentowork",,,,,,,
1804,"Telephony Engineer--jobs-Atlanta-Georgia
#Telephony #Engineer #TelephonyEngineer #telephonic #telecommunication #call  #customerservice #telecommunicationservices #Atlanta #Georgia #opentowork #Resume #Lookingforjob #JobOpportunity…https://lnkd.in/eFXGvda https://lnkd.in/ev6vQtE",,,,,,,
1805,"Finally finished polishing my website and portfolio!
 #CardiffTrained 

Please RT & share! Actively looking for any work in journalism & broadcasting
#journojobs #opentowork",,,,,,,
1806,"#art #artwork #cg #gamedev #background #work #OpenToWork #portrait #BTS #BTS_Universe_Story #BTS2ndNo1OnHot100 #BTSPavedTheWay #BTS_Dynamite #BTSARMY #portraits #KpopTwitter
 
Check it out! I will portrait in the style of realism for $30 on #Fiverr",,,,,,,
1807,"Here's my tiny typing game made in vanilla JavaScript for my mom ヽ(*・ω・)ﾉhttps://cheemurakami.github.io/myTypingGame/

#coding #100DaysOfCode #opentowork #womenintech",,,,,,,
1808,"Day 24: Continue with Message App, today I finished ""Attach image, display msg with image on chats"" features.

#100DaysOfCode #reactjs #NodeJS #opentowork #CzechRepublic #lookingforjob",,,,,,,
1809,"Day 25: Working on Message App features.
Today I've finished image/video attach file, and enable/disable dark-mode in the whole app.
#100DaysOfCode #reactjs #NodeJS #opentowork #CzechRepublic #lookingforjob",,,,,,,
1810,"Application Developer-jobs-Richmond-Virginia
#ApplicationDeveloper #applicationdevelopment #applicationsupport #applicationservices #applicationsecurity #Applications #Richmond #richmondva #Virginia #Communication #AWS #opentowork…https://lnkd.in/emT88tr https://lnkd.in/e-R6Sj4",,,,,,,
1811,"#hiring #nodejs #developer for #pune location, please #share your #resume to connect@creospan.com if interested or #referafriend for this #position 

#node #helpinghands #immediatehiring #references #react #covid19jobs #opentowork #meanstack #punejobs #vi…",,,,,,,
1812,"Hello friends! 
 I’m currently looking for new job opportunities! If anyone knows of anything pls let me know! I am experienced in copywriting, journalism + PR. Have also worked in the care sector. Have lots of transferable skills and will work like a demon!! #opentowork",,,,,,,
1813,"For #job seekers looking for more understanding, in more ways than word, have a read. We hope our words are helpful! PS that is our, way too beautiful, 
@KaisaBTB
 in the pic! https://btbpeople.co.uk/blog/2020/09/market-insight-what-jobs-are-being-filled…

#opentowork #jobs #creative #marketing #digital #PR",,,,,,,
1814,"Check out our latest FREE WEBINAR taking place on Friday 25th September at 12:30 to support candidates back into employment. 

How to write a CV? And STAND OUT!

Please book via the link below:

https://eventbrite.co.uk/e/how-to-write-a-cv-and-stand-out-tickets-121522997557?ref=estw… 

#Recruitment #CVWriting #opentowork",,,,,,,
1815,"Hello all

It's 2020, everything happens and happened.

I'm officially on the market now for testing roles.

I look forward to make a difference and bring in new perspectives to your testing needs.

#OpenToWork",,,,,,,
1816,"Now that I'm #OpenToWork, I decided to create a #VideoCV because why not? 
Research indicates the average adult attention span is about 8 seconds. Video content creates visual interest for the viewer & also helps to create a lasting impression. Hence the #VideoResume :)",,,,,,,
